"id","source","iso_code3","country","global_category","overview_category","sector","subsector","indicator_id","indicator_name","value"
23207604,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_water","Water","Water Supply"
23207791,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_water","Water","Water Supply"
23207985,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_urban","Urban","Buildings"
23208172,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_urban","Urban","Buildings"
23208366,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208553,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_transport","Transport","No specified measure"
23208747,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23208934,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_tourism","Tourism","No specified measure"
23209128,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_social_development","Social Development","No specified measure"
23209315,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_social_development","Social Development","No specified measure"
23209509,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209696,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_lulucf","LULUCF/Forestry","No specified measure"
23209890,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_health","Health","Disease Surveillance and Control"
23210077,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_health","Health","Disease Surveillance and Control"
23210271,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_environment","Environment","Ecosystem and Biodiversity"
23210458,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_environment","Environment","Ecosystem and Biodiversity"
23210652,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_energy","Energy","No specified measure"
23210839,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_energy","Energy","No specified measure"
23211033,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211220,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_education","Education","No specified measure"
23211414,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211601,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_drm","Disaster Risk Management (DRM)","No specified measure"
23211795,"CAIT","SGP","Singapore","Adaptation","",NA,NA,"a_cross_cutting_area","Cross-Cutting Area","Climate Risk Management, Climate Services"
